Country Name,year,men,women,Year,Count,percentage_women,total,percentage_women_better
russian federation,1998,113,70,1998.0,147670692.0,4.740277102514018e-05,183,38.25136612021858
russian federation,2000,329,269,2000.0,146596557.0,0.00018349680613576757,598,44.98327759197324
russian federation,2002,131,99,2002.0,145306046.0,6.81320583177936e-05,230,43.04347826086957
russian federation,2004,328,267,2004.0,144067054.0,0.00018533036706643559,595,44.87394957983194
russian federation,2006,166,105,2006.0,143049528.0,7.340115096360191e-05,271,38.74538745387454
russian federation,2008,321,284,2008.0,142742350.0,0.00019895987420691898,605,46.942148760330575
russian federation,2010,145,120,2010.0,142849449.0,8.400452423166154e-05,265,45.28301886792453
russian federation,2012,262,282,2012.0,143201676.0,0.0001969250695082647,544,51.83823529411765
russian federation,2014,186,141,2014.0,143819666.0,9.803944336791882e-05,327,43.11926605504588
russian federation,2016,200,199,2016.0,144342396.0,0.00013786663206006363,399,49.87468671679198
russian olympic committee,2018,112,102,,,,214,47.66355140186916
russian olympic committee,2020,236,261,,,,497,52.51509054325956
russian olympic committee,2022,152,158,,,,310,50.967741935483865
rwanda,1984,4,2,1984.0,5902843.0,3.38819785652439e-05,6,33.33333333333333
rwanda,1988,4,4,1988.0,7088191.0,5.643188791046968e-05,8,50.0
rwanda,1992,7,3,1992.0,6702244.0,4.476112776556628e-05,10,30.0
rwanda,1996,4,0,1996.0,6013107.0,0.0,4,0.0
rwanda,2000,3,2,2000.0,7933681.0,2.5208979287168216e-05,5,40.0
rwanda,2004,3,2,2004.0,8680524.0,2.304008375531247e-05,5,40.0
rwanda,2008,2,2,2008.0,9524534.0,2.09984026515103e-05,4,50.0
rwanda,2012,5,2,2012.0,10549678.0,1.8957924592579983e-05,7,28.57142857142857
rwanda,2016,4,3,2016.0,11668818.0,2.5709544874210913e-05,7,42.857142857142854
rwanda,2020,3,2,2020.0,11980937.0,1.669318518242772e-05,5,40.0
saar,1952,90,7,,,,97,7.216494845360824
saint kitts and nevis,1996,5,9,,,,14,64.28571428571429
saint kitts and nevis,2000,2,2,,,,4,50.0
saint kitts and nevis,2004,1,1,,,,2,50.0
saint kitts and nevis,2008,2,4,,,,6,66.66666666666666
saint kitts and nevis,2012,8,0,,,,8,0.0
saint kitts and nevis,2016,8,1,,,,9,11.11111111111111
saint kitts and nevis,2020,1,1,,,,2,50.0
saint lucia,1996,6,2,,,,8,25.0
saint lucia,2000,3,2,,,,5,40.0
saint lucia,2004,1,1,,,,2,50.0
saint lucia,2008,1,3,,,,4,75.0
saint lucia,2012,1,3,,,,4,75.0
saint lucia,2016,2,3,,,,5,60.0
saint lucia,2020,2,3,,,,5,60.0
saint vincent and the grenadines,1988,6,2,,,,8,25.0
saint vincent and the grenadines,1992,7,2,,,,9,22.22222222222222
saint vincent and the grenadines,1996,11,1,,,,12,8.333333333333332
saint vincent and the grenadines,2000,2,2,,,,4,50.0
saint vincent and the grenadines,2004,3,1,,,,4,25.0
saint vincent and the grenadines,2008,1,1,,,,2,50.0
saint vincent and the grenadines,2012,2,1,,,,3,33.33333333333333
saint vincent and the grenadines,2016,2,2,,,,4,50.0
saint vincent and the grenadines,2020,1,2,,,,3,66.66666666666666
samoa,1984,9,0,1984.0,159248.0,0.0,9,0.0
samoa,1988,11,0,1988.0,161376.0,0.0,11,0.0
samoa,1992,5,0,1992.0,165490.0,0.0,5,0.0
samoa,1996,4,1,1996.0,171165.0,0.000584231589402039,5,20.0
samoa,2000,4,1,2000.0,174454.0,0.0005732170084950761,5,20.0
samoa,2004,2,1,2004.0,178590.0,0.0005599417660563301,3,33.33333333333333
samoa,2008,5,2,2008.0,183263.0,0.0010913277639239781,7,28.57142857142857
samoa,2012,6,3,2012.0,189088.0,0.0015865628701980032,9,33.33333333333333
samoa,2016,5,4,2016.0,194535.0,0.0020561852622921323,9,44.44444444444444
samoa,2020,11,2,2020.0,195352.0,0.0010237929481141735,13,15.384615384615385
san marino,1960,13,0,1960.0,15432.0,0.0,13,0.0
san marino,1968,2,0,1968.0,18668.0,0.0,2,0.0
san marino,1972,1,0,1972.0,19494.0,0.0,1,0.0
san marino,1976,4,2,1976.0,20083.0,0.009958671513220135,6,33.33333333333333
san marino,1980,6,0,1980.0,21459.0,0.0,6,0.0
san marino,1984,32,3,1984.0,22549.0,0.013304359395095125,35,8.571428571428571
san marino,1988,25,0,1988.0,23551.0,0.0,25,0.0
san marino,1992,26,1,1992.0,24822.0,0.004028684231729917,27,3.7037037037037033
san marino,1994,3,0,1994.0,25582.0,0.0,3,0.0
san marino,1996,5,1,1996.0,26252.0,0.0038092335822032604,6,16.666666666666664
san marino,2000,3,1,2000.0,27462.0,0.0036413953827106552,4,25.0
san marino,2002,1,0,2002.0,28175.0,0.0,1,0.0
san marino,2004,4,1,2004.0,28940.0,0.0034554250172771253,5,20.0
san marino,2006,1,0,2006.0,29700.0,0.0,1,0.0
san marino,2008,2,2,2008.0,30434.0,0.006571597555365709,4,50.0
san marino,2010,1,0,2010.0,31229.0,0.0,1,0.0
san marino,2012,1,3,2012.0,32105.0,0.009344338888023673,4,75.0
san marino,2014,1,1,2014.0,32948.0,0.0030350855894136215,2,50.0
san marino,2016,2,2,2016.0,33504.0,0.0059694364851957974,4,50.0
san marino,2018,2,0,,,,2,0.0
san marino,2020,3,3,2020.0,33671.0,0.008909744290338868,6,50.0
san marino,2022,2,2,,,,4,50.0
senegal,1964,17,0,1964.0,3580239.0,0.0,17,0.0
senegal,1968,26,0,1968.0,4014103.0,0.0,26,0.0
senegal,1972,45,0,1972.0,4522893.0,0.0,45,0.0
senegal,1976,32,4,1976.0,5057378.0,7.909236762607027e-05,36,11.11111111111111
senegal,1980,38,4,1980.0,5583165.0,7.164395105643484e-05,42,9.523809523809524
senegal,1984,32,1,1984.0,6277424.0,1.5930101264467716e-05,33,3.0303030303030303
senegal,1988,37,1,1988.0,7086627.0,1.411108557004623e-05,38,2.631578947368421
senegal,1992,36,3,1992.0,7990096.0,3.7546482545391194e-05,39,7.6923076923076925
senegal,1994,1,0,1994.0,8461068.0,0.0,1,0.0
senegal,1996,12,0,1996.0,8912861.0,0.0,12,0.0
senegal,2000,9,23,2000.0,9797734.0,0.00023474815707387036,32,71.875
senegal,2004,8,16,2004.0,10810083.0,0.00014800996440082837,24,66.66666666666666
senegal,2006,3,0,2006.0,11382268.0,0.0,3,0.0
senegal,2008,10,7,2008.0,12004701.0,5.831049019879795e-05,17,41.17647058823529
senegal,2010,2,0,2010.0,12678148.0,0.0,2,0.0
senegal,2012,30,7,2012.0,13401991.0,5.223104537228834e-05,37,18.91891891891892
senegal,2016,6,16,2016.0,14993528.0,0.00010671270964378764,22,72.72727272727273
senegal,2020,6,3,2020.0,15419381.0,1.9456033935473804e-05,9,33.33333333333333
serbia,1912,5,0,,,,5,0.0
serbia,2008,73,30,2008.0,7350222.0,0.00040815093748188826,103,29.126213592233007
serbia,2010,7,8,2010.0,7291436.0,0.00010971775655714458,15,53.333333333333336
serbia,2012,91,41,2012.0,7199077.0,0.0005695174534179868,132,31.060606060606062
serbia,2014,12,5,2014.0,7130576.0,7.012056249032336e-05,17,29.411764705882355
serbia,2016,70,57,2016.0,7058322.0,0.0008075573769516324,127,44.881889763779526
serbia,2018,12,3,,,,15,20.0
serbia,2020,51,51,2020.0,7020858.0,0.0007264069434248634,102,50.0
serbia,2022,2,2,,,,4,50.0
serbia and montenegro,1996,65,14,,,,79,17.72151898734177
serbia and montenegro,1998,1,1,,,,2,50.0
serbia and montenegro,2000,100,26,,,,126,20.634920634920633
serbia and montenegro,2002,6,2,,,,8,25.0
serbia and montenegro,2004,93,9,,,,102,8.823529411764707
serbia and montenegro,2006,5,6,,,,11,54.54545454545454
seychelles,1980,19,4,1980.0,63261.0,0.006323011017846698,23,17.391304347826086
seychelles,1984,12,3,1984.0,64717.0,0.0046355671616422275,15,20.0
seychelles,1992,18,3,1992.0,70763.0,0.0042395036954340545,21,14.285714285714285
seychelles,1996,7,1,1996.0,76417.0,0.001308609340853475,8,12.5
seychelles,2000,5,3,2000.0,81131.0,0.003697723434938556,8,37.5
seychelles,2004,7,2,2004.0,82475.0,0.002424977265838133,9,22.22222222222222
seychelles,2008,6,2,2008.0,86956.0,0.0023000138000828004,8,25.0
seychelles,2012,4,2,2012.0,88303.0,0.0022649287113688096,6,33.33333333333333
seychelles,2016,8,2,2016.0,94677.0,0.002112445472501241,10,20.0
seychelles,2020,4,2,2020.0,95843.0,0.0020867460325741053,6,33.33333333333333
sierra leone,1968,4,0,1968.0,2644020.0,0.0,4,0.0
sierra leone,1980,29,8,1980.0,3388495.0,0.00023609301474548434,37,21.62162162162162
sierra leone,1984,17,2,1984.0,3707510.0,5.3944561174480986e-05,19,10.526315789473683
sierra leone,1988,22,1,1988.0,4156634.0,2.4057927640489878e-05,23,4.3478260869565215
sierra leone,1992,10,5,1992.0,4347724.0,0.00011500270026340219,15,33.33333333333333
sierra leone,1996,12,7,1996.0,4312666.0,0.0001623125927210686,19,36.84210526315789
sierra leone,2000,2,1,2000.0,4584571.0,2.181229170624689e-05,3,33.33333333333333
sierra leone,2004,1,1,2004.0,5433991.0,1.8402680460825203e-05,2,50.0
sierra leone,2008,2,1,2008.0,6133603.0,1.6303630997963186e-05,3,33.33333333333333
sierra leone,2012,1,1,2012.0,6712581.0,1.489739937588835e-05,2,50.0
sierra leone,2016,2,2,2016.0,7328838.0,2.728945570907694e-05,4,50.0
sierra leone,2020,2,2,2020.0,7488431.0,2.6707864437824158e-05,4,50.0
singapore,1948,1,0,,,,1,0.0
singapore,1952,5,2,,,,7,28.57142857142857
singapore,1956,46,3,,,,49,6.122448979591836
singapore,1960,2,0,1960.0,1646400.0,0.0,2,0.0
singapore,1968,4,6,1968.0,2012000.0,0.00029821073558648114,10,60.0
singapore,1972,10,4,1972.0,2152400.0,0.0001858390633711206,14,28.57142857142857
singapore,1976,2,2,1976.0,2293300.0,8.721056992107443e-05,4,50.0
singapore,1984,14,0,1984.0,2732221.0,0.0,14,0.0
singapore,1988,28,1,1988.0,2846108.0,3.5135701104806984e-05,29,3.4482758620689653
singapore,1992,22,15,1992.0,3230698.0,0.00046429595090596523,37,40.54054054054054
singapore,1996,25,10,1996.0,3670704.0,0.000272427305497801,35,28.57142857142857
singapore,2000,9,13,2000.0,4027887.0,0.0003227498686035631,22,59.09090909090909
singapore,2004,6,15,2004.0,4166664.0,0.00036000023040014744,21,71.42857142857143
singapore,2008,14,24,2008.0,4839396.0,0.0004959296573374032,38,63.1578947368421
singapore,2012,12,24,2012.0,5312437.0,0.00045177006334381,36,66.66666666666666
singapore,2016,11,19,2016.0,5607283.0,0.0003388450342171066,30,63.33333333333333
singapore,2018,0,1,,,,1,100.0
singapore,2020,9,20,2020.0,5612253.0,0.0003563631219048749,29,68.96551724137932
slovakia,1994,41,26,,,,67,38.80597014925373
slovakia,1996,71,27,,,,98,27.55102040816326
slovakia,1998,47,19,,,,66,28.78787878787879
slovakia,2000,100,36,,,,136,26.47058823529412
slovakia,2002,53,22,,,,75,29.333333333333332
slovakia,2004,58,26,,,,84,30.952380952380953
slovakia,2006,74,38,,,,112,33.92857142857143
slovakia,2008,39,28,,,,67,41.7910447761194
slovakia,2010,64,45,,,,109,41.284403669724774
slovakia,2012,35,30,,,,65,46.15384615384615
slovakia,2014,65,38,,,,103,36.89320388349515
slovakia,2016,39,24,,,,63,38.095238095238095
slovakia,2018,61,39,,,,100,39.0
slovakia,2020,32,17,,,,49,34.69387755102041
slovakia,2022,46,32,,,,78,41.02564102564102
slovenia,1992,86,21,1992.0,1996498.0,0.001051841774947934,107,19.626168224299064
slovenia,1994,38,21,1994.0,1989443.0,0.0010555718359359881,59,35.59322033898305
slovenia,1996,33,14,1996.0,1988628.0,0.0007040029608353095,47,29.78723404255319
slovenia,1998,43,26,1998.0,1981629.0,0.0013120518522892024,69,37.68115942028986
slovenia,2000,63,27,2000.0,1988925.0,0.0013575172517817414,90,30.0
slovenia,2002,55,41,2002.0,1994530.0,0.002055622126516021,96,42.70833333333333
slovenia,2004,67,37,2004.0,1997012.0,0.0018527680354449548,104,35.57692307692308
slovenia,2006,58,39,2006.0,2006868.0,0.001943326616399285,97,40.20618556701031
slovenia,2008,48,28,2008.0,2021316.0,0.0013852361530804684,76,36.84210526315789
slovenia,2010,61,46,2010.0,2048583.0,0.0022454545410168884,107,42.99065420560748
slovenia,2012,30,48,2012.0,2057159.0,0.002333315023291831,78,61.53846153846154
slovenia,2014,78,42,2014.0,2061980.0,0.0020368771763062685,120,35.0
slovenia,2016,41,30,2016.0,2065042.0,0.0014527549560735327,71,42.25352112676056
slovenia,2018,88,38,,,,126,30.158730158730158
slovenia,2020,32,32,2020.0,2066388.0,0.0015485959074481655,64,50.0
slovenia,2022,56,37,,,,93,39.784946236559136
solomon islands,1984,4,0,1984.0,262687.0,0.0,4,0.0
solomon islands,1988,6,0,1988.0,294972.0,0.0,6,0.0
solomon islands,1992,1,0,1992.0,329995.0,0.0,1,0.0
solomon islands,1996,3,1,1996.0,369523.0,0.0002706191495522606,4,25.0
solomon islands,2000,1,1,2000.0,412660.0,0.00024233024766151312,2,50.0
solomon islands,2004,1,1,2004.0,458539.0,0.00021808395796213626,2,50.0
solomon islands,2008,1,2,2008.0,503360.0,0.00039732994278448826,3,66.66666666666666
solomon islands,2012,2,2,2012.0,556064.0,0.000359670829257064,4,50.0
solomon islands,2016,1,2,2016.0,619437.0,0.00032287383543443484,3,66.66666666666666
solomon islands,2020,1,2,2020.0,636038.0,0.0003144466211138328,3,66.66666666666666
somalia,1972,5,0,1972.0,3479790.0,0.0,5,0.0
somalia,1984,9,0,1984.0,6614715.0,0.0,9,0.0
somalia,1988,5,0,1988.0,7005234.0,0.0,5,0.0
somalia,1996,4,0,1996.0,7682686.0,0.0,4,0.0
somalia,2000,1,1,2000.0,8872254.0,1.1271093005227307e-05,2,50.0
somalia,2004,1,1,2004.0,10130243.0,9.871431514525366e-06,2,50.0
somalia,2008,1,1,2008.0,11397188.0,8.774094101106343e-06,2,50.0
somalia,2012,1,1,2012.0,12715510.0,7.864411258376581e-06,2,50.0
somalia,2016,1,1,2016.0,14185613.0,7.0493957504691544e-06,2,50.0
somalia,2020,1,1,2020.0,14589119.0,6.854423491918875e-06,2,50.0
south africa,1904,9,0,,,,9,0.0
south africa,1908,59,0,,,,59,0.0
south africa,1912,71,0,,,,71,0.0
south africa,1920,104,2,,,,106,1.8867924528301887
south africa,1924,60,0,,,,60,0.0
south africa,1928,43,13,,,,56,23.214285714285715
south africa,1932,14,7,,,,21,33.33333333333333
south africa,1936,43,0,,,,43,0.0
south africa,1948,37,2,,,,39,5.128205128205128
south africa,1952,103,10,,,,113,8.849557522123893
south africa,1956,75,15,,,,90,16.666666666666664
south africa,1960,65,8,1960.0,17099840.0,4.6784063476617325e-05,73,10.95890410958904
south africa,1992,87,45,1992.0,38672607.0,0.00011636143381799939,132,34.090909090909086
south africa,1994,1,2,1994.0,40564059.0,4.930473057442304e-06,3,66.66666666666666
south africa,1996,70,38,1996.0,42241011.0,8.995996805095409e-05,108,35.18518518518518
south africa,1998,2,1,1998.0,43682260.0,2.289258843292449e-06,3,33.33333333333333
south africa,2000,120,49,2000.0,44967708.0,0.00010896708366812915,169,28.994082840236686
south africa,2002,4,0,2002.0,46150913.0,0.0,4,0.0
south africa,2004,79,48,2004.0,47291610.0,0.00010149791897548,127,37.79527559055118
south africa,2006,9,0,2006.0,48489459.0,0.0,9,0.0
south africa,2008,105,82,2008.0,49779471.0,0.00016472653958094492,187,43.85026737967914
south africa,2010,2,0,2010.0,51216964.0,0.0,2,0.0
south africa,2012,84,69,2012.0,52834005.0,0.00013059770880515304,153,45.09803921568628
south africa,2016,113,52,2016.0,56203654.0,9.252067490131513e-05,165,31.515151515151512
south africa,2018,2,0,,,,2,0.0
south africa,2020,130,78,2020.0,57000451.0,0.00013684102253857605,208,37.5
south sudan,2016,2,1,2016.0,10832512.0,9.23146911815099e-06,3,33.33333333333333
south sudan,2020,1,1,2020.0,10910759.0,9.16526522123713e-06,2,50.0
south vietnam,1952,14,0,,,,14,0.0
south vietnam,1956,10,0,,,,10,0.0
south vietnam,1960,7,0,,,,7,0.0
south vietnam,1964,24,0,,,,24,0.0
south vietnam,1968,6,3,,,,9,33.33333333333333
south vietnam,1972,0,0,,,,0,
south yemen,1988,5,0,,,,5,0.0
soviet union,1952,367,101,,,,468,21.581196581196583
soviet union,1956,396,96,,,,492,19.51219512195122
soviet union,1960,360,130,,,,490,26.53061224489796
soviet union,1964,398,149,,,,547,27.239488117001827
soviet union,1968,402,165,,,,567,29.100529100529098
soviet union,1972,426,176,,,,602,29.2358803986711
soviet union,1976,428,224,,,,652,34.355828220858896
soviet union,1980,487,253,,,,740,34.18918918918919
soviet union,1984,91,36,,,,127,28.346456692913385
soviet union,1988,501,276,,,,777,35.521235521235525
spain,1900,37,0,,,,37,0.0
spain,1920,129,1,,,,130,0.7692307692307693
spain,1924,201,8,,,,209,3.827751196172249
spain,1928,117,0,,,,117,0.0
spain,1932,6,0,,,,6,0.0
spain,1936,4,2,,,,6,33.33333333333333
spain,1948,115,0,,,,115,0.0
spain,1952,71,0,,,,71,0.0
spain,1956,19,0,,,,19,0.0
spain,1960,206,44,1960.0,30455000.0,0.00014447545559021508,250,17.599999999999998
spain,1964,71,5,1964.0,31609195.0,1.5818182019504134e-05,76,6.578947368421052
spain,1968,166,3,1968.0,33113134.0,9.059849182502628e-06,169,1.7751479289940828
spain,1972,136,12,1972.0,34604469.0,3.4677601901650334e-05,148,8.108108108108109
spain,1976,123,26,1976.0,36137812.0,7.194680187057257e-05,149,17.449664429530202
spain,1980,189,30,1980.0,37491165.0,8.001885244163524e-05,219,13.698630136986301
spain,1984,221,54,1984.0,38330364.0,0.00014088047794171745,275,19.636363636363637
spain,1988,254,89,1988.0,38766939.0,0.00022957706307428607,343,25.94752186588921
spain,1992,419,197,1992.0,39157685.0,0.0005030940925133853,616,31.980519480519483
spain,1994,23,10,1994.0,39549108.0,2.5285020334719053e-05,33,30.303030303030305
spain,1996,216,146,1996.0,39889852.0,0.0003660078758878323,362,40.331491712707184
spain,1998,18,6,1998.0,40223509.0,1.4916649862646246e-05,24,25.0
spain,2000,261,147,2000.0,40567864.0,0.00036235577993458076,408,36.029411764705884
spain,2002,10,6,2002.0,41431558.0,1.4481714638875035e-05,16,37.5
spain,2004,230,182,2004.0,42921895.0,0.00042402601283098056,412,44.1747572815534
spain,2006,12,17,2006.0,44397319.0,3.8290600385126856e-05,29,58.620689655172406
spain,2008,206,149,2008.0,45954106.0,0.0003242365328573686,355,41.971830985915496
spain,2010,20,15,2010.0,46576897.0,3.220480746066016e-05,35,42.857142857142854
spain,2012,205,136,2012.0,46773055.0,0.0002907656983278086,341,39.882697947214076
spain,2014,27,10,2014.0,46480882.0,2.1514221696567636e-05,37,27.027027027027028
spain,2016,177,169,2016.0,46483569.0,0.00036356932919673183,346,48.84393063583815
spain,2018,15,1,,,,16,6.25
spain,2020,223,170,2020.0,46593236.0,0.00036485982643489283,393,43.25699745547074
spain,2022,13,2,,,,15,13.333333333333334
sri lanka,1948,13,0,,,,13,0.0
sri lanka,1952,9,0,,,,9,0.0
sri lanka,1956,3,0,,,,3,0.0
sri lanka,1960,6,0,1960.0,9874476.0,0.0,6,0.0
sri lanka,1964,8,0,1964.0,10849975.0,0.0,8,0.0
sri lanka,1968,2,0,1968.0,11937600.0,0.0,2,0.0
sri lanka,1972,5,0,1972.0,13002231.0,0.0,5,0.0
sri lanka,1980,5,0,1980.0,15035834.0,0.0,5,0.0
sri lanka,1984,4,0,1984.0,15948487.0,0.0,4,0.0
sri lanka,1988,6,4,1988.0,16878189.0,2.369922507681363e-05,10,40.0
sri lanka,1992,8,9,1992.0,17736821.0,5.074190014095536e-05,17,52.94117647058824
sri lanka,1996,5,6,1996.0,18367288.0,3.2666771490706736e-05,11,54.54545454545454
sri lanka,2000,11,13,2000.0,18777601.0,6.923142098929464e-05,24,54.166666666666664
sri lanka,2004,4,4,2004.0,19387153.0,2.0632219697239715e-05,8,50.0
sri lanka,2008,6,4,2008.0,19983984.0,2.0016028835891783e-05,10,40.0
sri lanka,2012,5,3,2012.0,20425000.0,1.4687882496940025e-05,8,37.5
sri lanka,2016,8,2,2016.0,21203000.0,9.432627458378533e-06,10,20.0
sri lanka,2020,4,7,2020.0,21444000.0,3.2643163588882673e-05,11,63.63636363636363
sudan,1960,13,0,1960.0,7544491.0,0.0,13,0.0
sudan,1968,7,0,1968.0,9639840.0,0.0,7,0.0
sudan,1972,37,0,1972.0,10974622.0,0.0,37,0.0
sudan,1984,9,0,1984.0,16657959.0,0.0,9,0.0
sudan,1988,8,0,1988.0,18867560.0,0.0,8,0.0
sudan,1992,7,0,1992.0,21696244.0,0.0,7,0.0
sudan,1996,4,0,1996.0,24782383.0,0.0,4,0.0
sudan,2000,3,1,2000.0,27275015.0,3.6663591202424637e-06,4,25.0
sudan,2004,4,1,2004.0,30214193.0,3.3097028274096218e-06,5,20.0
sudan,2008,5,4,2008.0,33060837.0,1.2098907235772647e-05,9,44.44444444444444
sudan,2012,4,2,2012.0,36193783.0,5.525810883045854e-06,6,33.33333333333333
sudan,2016,4,2,2016.0,39847440.0,5.019143011445654e-06,6,33.33333333333333
sudan,2020,3,2,2020.0,40813396.0,4.900351835461083e-06,5,40.0
suriname,1968,1,0,1968.0,356550.0,0.0,1,0.0
suriname,1972,3,0,1972.0,367907.0,0.0,3,0.0
suriname,1976,4,0,1976.0,357953.0,0.0,4,0.0
suriname,1984,7,0,1984.0,364733.0,0.0,7,0.0
suriname,1988,6,4,1988.0,388881.0,0.0010285922943008272,10,40.0
suriname,1992,7,2,1992.0,420655.0,0.0004754490021514068,9,22.22222222222222
suriname,1996,6,5,1996.0,448213.0,0.0011155410485639639,11,45.45454545454545
suriname,2000,2,3,2000.0,470949.0,0.0006370116509430958,5,60.0
suriname,2004,2,2,2004.0,493679.0,0.0004051215465920162,4,50.0
suriname,2008,2,2,2008.0,517123.0,0.0003867551820359953,4,50.0
suriname,2012,3,2,2012.0,541245.0,0.0003695184251124722,5,40.0
suriname,2016,4,2,2016.0,564888.0,0.0003540524847403379,6,33.33333333333333
suriname,2020,4,0,2020.0,570496.0,0.0,4,0.0
sweden,1896,11,0,,,,11,0.0
sweden,1900,38,0,,,,38,0.0
sweden,1908,309,3,,,,312,0.9615384615384616
sweden,1912,798,32,,,,830,3.8554216867469884
sweden,1920,383,21,,,,404,5.198019801980198
sweden,1924,300,25,,,,325,7.6923076923076925
sweden,1928,153,18,,,,171,10.526315789473683
sweden,1932,101,2,,,,103,1.9417475728155338
sweden,1936,238,8,,,,246,3.2520325203252036
sweden,1948,266,29,,,,295,9.830508474576272
sweden,1952,375,99,,,,474,20.88607594936709
sweden,1956,188,75,,,,263,28.517110266159694
sweden,1960,252,70,1960.0,7484656.0,0.0009352467234299078,322,21.73913043478261
sweden,1964,190,81,1964.0,7661354.0,0.0010572543704415694,271,29.88929889298893
sweden,1968,223,74,1968.0,7912273.0,0.0009352558992845672,297,24.915824915824917
sweden,1972,195,75,1972.0,8122300.0,0.0009233837706068478,270,27.77777777777778
sweden,1976,166,55,1976.0,8222286.0,0.0006689137303178216,221,24.8868778280543
sweden,1980,217,82,1980.0,8310531.0,0.000986699887167258,299,27.424749163879596
sweden,1984,244,96,1984.0,8336605.0,0.0011515479022935595,340,28.235294117647058
sweden,1988,295,88,1988.0,8436489.0,0.001043087948078875,383,22.97650130548303
sweden,1992,268,106,1992.0,8668067.0,0.0012228793339968415,374,28.342245989304814
sweden,1994,107,48,1994.0,8780745.0,0.0005466506543579161,155,30.967741935483872
sweden,1996,125,82,1996.0,8840998.0,0.0009274970993093767,207,39.61352657004831
sweden,1998,76,74,1998.0,8850974.0,0.000836066177575485,150,49.333333333333336
sweden,2000,109,69,2000.0,8872109.0,0.0007777181276740401,178,38.764044943820224
sweden,2002,88,73,2002.0,8924958.0,0.0008179310199555002,161,45.3416149068323
sweden,2004,70,67,2004.0,8993531.0,0.0007449799194554397,137,48.9051094890511
sweden,2006,97,74,2006.0,9080505.0,0.0008149326496709159,171,43.27485380116959
sweden,2008,58,88,2008.0,9219637.0,0.0009544844336062256,146,60.273972602739725
sweden,2010,95,82,2010.0,9378126.0,0.0008743751150283117,177,46.32768361581921
sweden,2012,54,96,2012.0,9519374.0,0.0010084696745815429,150,64.0
sweden,2014,87,66,2014.0,9696110.0,0.0006806853470102958,153,43.13725490196079
sweden,2016,71,105,2016.0,9923085.0,0.0010581386736080564,176,59.65909090909091
sweden,2018,91,83,,,,174,47.701149425287355
sweden,2020,61,86,2020.0,10057698.0,0.0008550664376679436,147,58.50340136054422
sweden,2022,95,82,,,,177,46.32768361581921
switzerland,1896,5,0,,,,5,0.0
switzerland,1900,60,1,,,,61,1.639344262295082
switzerland,1908,10,0,,,,10,0.0
switzerland,1912,3,0,,,,3,0.0
switzerland,1920,138,0,,,,138,0.0
switzerland,1924,326,3,,,,329,0.911854103343465
switzerland,1928,282,4,,,,286,1.3986013986013985
switzerland,1932,31,0,,,,31,0.0
switzerland,1936,341,13,,,,354,3.672316384180791
switzerland,1948,338,23,,,,361,6.3711911357340725
switzerland,1952,296,27,,,,323,8.359133126934983
switzerland,1956,67,14,,,,81,17.28395061728395
switzerland,1960,237,18,1960.0,5327827.0,0.0003378488077784808,255,7.0588235294117645
switzerland,1964,217,17,1964.0,5789228.0,0.0002936488250246838,234,7.264957264957266
switzerland,1968,178,17,1968.0,6067714.0,0.0002801714121660975,195,8.717948717948717
switzerland,1972,225,84,1972.0,6260956.0,0.001341648144468672,309,27.184466019417474
switzerland,1976,155,13,1976.0,6302504.0,0.00020626722331314664,168,7.738095238095238
switzerland,1980,124,28,1980.0,6319408.0,0.00044307947833088166,152,18.421052631578945
switzerland,1984,229,96,1984.0,6441865.0,0.0014902516584870996,325,29.53846153846154
switzerland,1988,194,79,1988.0,6593386.0,0.001198170408952244,273,28.93772893772894
switzerland,1992,227,85,1992.0,6875364.0,0.0012362981799945427,312,27.24358974358974
switzerland,1994,69,38,1994.0,6993795.0,0.0005433387738702665,107,35.51401869158878
switzerland,1996,90,63,1996.0,7071850.0,0.0008908559994909395,153,41.17647058823529
switzerland,1998,86,38,1998.0,7110001.0,0.0005344584339720908,124,30.64516129032258
switzerland,2000,72,47,2000.0,7184250.0,0.0006542088596582803,119,39.49579831932773
switzerland,2002,121,45,2002.0,7284753.0,0.0006177285626568259,166,27.10843373493976
switzerland,2004,68,54,2004.0,7389625.0,0.0007307542669621259,122,44.26229508196721
switzerland,2006,119,63,2006.0,7483934.0,0.0008418032548122419,182,34.61538461538461
switzerland,2008,63,45,2008.0,7647675.0,0.0005884141258617815,108,41.66666666666667
switzerland,2010,126,66,2010.0,7824909.0,0.0008434602881643736,192,34.375
switzerland,2012,87,37,2012.0,7996861.0,0.00046268154467109035,124,29.838709677419356
switzerland,2014,125,94,2014.0,8188649.0,0.0011479305072179796,219,42.922374429223744
switzerland,2016,82,57,2016.0,8373338.0,0.0006807321046875212,139,41.007194244604314
switzerland,2018,129,106,,,,235,45.1063829787234
switzerland,2020,95,72,2020.0,8451840.0,0.0008518855065879146,167,43.11377245508982
switzerland,2022,134,105,,,,239,43.93305439330544
syrian arab republic,1948,2,0,,,,2,0.0
syrian arab republic,1968,2,0,1968.0,5935860.0,0.0,2,0.0
syrian arab republic,1972,2,1,1972.0,6800141.0,1.4705577428468027e-05,3,33.33333333333333
syrian arab republic,1980,66,5,1980.0,8930774.0,5.5986188879037806e-05,71,7.042253521126761
syrian arab republic,1984,8,0,1984.0,10293049.0,0.0,8,0.0
syrian arab republic,1988,13,0,1988.0,11719071.0,0.0,13,0.0
